Station_ID,State,City,Charger_Type,Power_kW,Operator,Installation_Date,Avg_Daily_Sessions,Utilization_Percent,Estimated_Daily_Revenue_INR,Latitude,Longitude
EVCS_05525,Karnataka,Hubli,Fast,30,Tata Power,22-04-2022,112,20.1,20266,19.502233,79.146676
EVCS_05526,Karnataka,Mysuru,Slow,60,Ather Grid,17-01-2025,43,61,12973,13.125118,70.554292
EVCS_05527,Karnataka,Mysuru,Slow,180,Statiq,14-05-2024,9,96.5,12278,15.899122,73.754581
EVCS_05528,Karnataka,Hubli,Slow,120,Ather Grid,01-11-2022,47,76.9,32794,34.824684,89.134549
EVCS_05529,Karnataka,Bengaluru,Fast,15,Jio-bp Pulse,11-08-2022,100,52,11939,14.133829,75.271751
EVCS_05530,Karnataka,Mysuru,Slow,180,Statiq,05-08-2022,52,22.7,58310,9.298741,84.651771
EVCS_05531,Karnataka,Bengaluru,Slow,15,Statiq,05-07-2022,51,51.3,4892,12.430623,92.50765
EVCS_05532,Karnataka,Bengaluru,Slow,30,Govt Utility,01-04-2022,59,49.7,12502,28.862845,95.788898
EVCS_05533,Karnataka,Hubli,Slow,30,Jio-bp Pulse,06-06-2024,38,96.5,7913,34.610791,87.88463
EVCS_05534,Karnataka,Bengaluru,Slow,30,ChargeZone,12-02-2024,38,65.4,9012,16.669084,71.270976
EVCS_05535,Karnataka,Bengaluru,Slow,60,Govt Utility,08-04-2022,8,75.4,2382,20.689817,82.498618
EVCS_05536,Karnataka,Bengaluru,Fast,15,ChargeZone,11-03-2023,60,23.6,7166,27.285587,78.320733
EVCS_05537,Karnataka,Mysuru,Slow,15,Statiq,08-03-2025,28,65,2314,27.818272,90.305555
EVCS_05538,Karnataka,Mysuru,Slow,30,ChargeZone,20-05-2024,35,42.1,7360,34.40517,78.076332
EVCS_05539,Karnataka,Bengaluru,Slow,15,Statiq,03-01-2024,40,81.1,4197,31.128298,70.912599
EVCS_05540,Karnataka,Hubli,Slow,350,Tata Power,05-04-2025,12,44.3,27684,13.504792,90.467621
EVCS_05541,Karnataka,Mysuru,Slow,180,Govt Utility,01-03-2023,35,97.3,39222,33.162009,80.184818
EVCS_05542,Karnataka,Hubli,Slow,120,Tata Power,12-03-2022,14,21.5,11725,27.848566,85.041833
EVCS_05543,Karnataka,Hubli,Slow,30,Govt Utility,03-02-2025,51,33.1,10782,31.2267,90.679285
EVCS_05544,Karnataka,Bengaluru,Slow,30,Jio-bp Pulse,25-06-2023,24,22.5,5246,19.428543,70.739713
EVCS_05545,Karnataka,Hubli,Slow,120,Govt Utility,28-06-2024,22,84,17430,20.371157,80.020741
EVCS_05546,Karnataka,Bengaluru,Slow,15,Tata Power,05-01-2025,30,61.4,3043,25.756589,95.439743
EVCS_05547,Karnataka,Hubli,Slow,15,Tata Power,15-02-2024,31,31,2790,29.721357,84.226644
EVCS_05548,Karnataka,Bengaluru,Fast,60,ChargeZone,05-01-2024,44,22.5,17742,10.148124,73.924311
EVCS_05549,Karnataka,Bengaluru,Slow,15,Govt Utility,22-11-2023,18,30.6,1889,31.931299,94.459954
EVCS_05550,Karnataka,Mysuru,Slow,15,ChargeZone,08-07-2024,25,34.9,1823,30.918474,83.980408
EVCS_05551,Karnataka,Mysuru,Fast,30,Tata Power,27-08-2023,92,75.1,18383,28.23871,71.63474
EVCS_05552,Karnataka,Mysuru,Slow,60,Tata Power,06-04-2023,16,76.3,7540,21.332489,79.345601
EVCS_05553,Karnataka,Mysuru,Fast,15,Tata Power,18-04-2025,75,36.7,7233,10.489722,86.793668
EVCS_05554,Karnataka,Hubli,Slow,60,Jio-bp Pulse,14-09-2022,44,35.1,14705,8.117324,93.066283
EVCS_05555,Karnataka,Bengaluru,Slow,60,Ather Grid,07-10-2024,18,88.2,7082,27.256106,83.556972
EVCS_05556,Karnataka,Mysuru,Slow,15,Jio-bp Pulse,13-03-2024,4,80.8,316,27.189071,73.220208
EVCS_05557,Karnataka,Mysuru,Slow,15,ChargeZone,10-04-2022,32,61.3,3290,31.039283,85.963641
EVCS_05558,Karnataka,Hubli,Slow,15,Govt Utility,10-02-2023,14,74.8,1199,26.851445,82.915843
EVCS_05559,Karnataka,Hubli,Slow,15,Ather Grid,27-10-2024,26,52.8,2508,8.343643,75.520109
EVCS_05560,Karnataka,Bengaluru,Slow,30,Statiq,31-07-2024,29,62.8,5698,34.841201,78.76829
EVCS_05561,Karnataka,Mysuru,Fast,180,Tata Power,18-01-2025,107,28.7,110907,8.482899,82.17898
EVCS_05562,Karnataka,Hubli,Slow,30,Tata Power,12-03-2023,7,73.1,1093,11.947377,85.27057
EVCS_05563,Karnataka,Bengaluru,Slow,60,ChargeZone,19-12-2024,51,68.9,22930,15.92467,69.874705
EVCS_05564,Karnataka,Hubli,Slow,120,Statiq,11-12-2024,40,31.8,37756,33.617664,96.458208
EVCS_05565,Karnataka,Bengaluru,Fast,120,Tata Power,15-04-2023,106,41.6,63260,20.383405,91.784286
EVCS_05566,Karnataka,Mysuru,Fast,350,Jio-bp Pulse,31-01-2025,61,47.8,158168,32.826986,69.665391
EVCS_05567,Karnataka,Hubli,Slow,60,Ather Grid,09-04-2024,48,46.9,15198,32.095921,84.257893
EVCS_05568,Karnataka,Bengaluru,Slow,30,Tata Power,07-10-2024,34,92.9,5088,31.543164,81.204453
EVCS_05569,Karnataka,Mysuru,Fast,15,Ather Grid,11-05-2025,13,20.5,1373,30.498871,94.236329
EVCS_05570,Karnataka,Hubli,Slow,180,Statiq,07-02-2023,19,96.5,23451,25.132546,79.732585
EVCS_05571,Karnataka,Hubli,Fast,120,ChargeZone,30-12-2023,68,83.7,63917,20.288058,92.276641
EVCS_05572,Karnataka,Bengaluru,Slow,60,ChargeZone,26-03-2025,15,86.6,7183,22.513724,77.562419
EVCS_05573,Karnataka,Bengaluru,Slow,15,Tata Power,06-02-2024,48,22.7,5283,16.0559,95.296465
EVCS_05574,Karnataka,Mysuru,Fast,180,ChargeZone,02-11-2023,113,29.9,102148,27.857407,92.762312
EVCS_05575,Karnataka,Mysuru,Slow,120,Govt Utility,15-06-2024,17,23.1,13187,29.505545,88.602278
EVCS_05576,Karnataka,Mysuru,Fast,60,Statiq,08-02-2023,18,79.6,7801,32.513571,80.061129
EVCS_05577,Karnataka,Mysuru,Slow,30,Ather Grid,01-12-2023,34,39.8,5345,18.046778,87.902111
EVCS_05578,Karnataka,Mysuru,Slow,30,Ather Grid,25-09-2022,40,28,9451,22.834274,91.806148
EVCS_05579,Karnataka,Bengaluru,Slow,30,Statiq,02-04-2024,7,36.3,1556,34.611335,84.74418
EVCS_05580,Karnataka,Mysuru,Slow,30,Jio-bp Pulse,09-02-2025,18,88.6,2982,26.518182,74.474297
EVCS_05581,Karnataka,Mysuru,Slow,30,ChargeZone,28-10-2023,54,62.4,8187,18.570558,72.533992
EVCS_05582,Karnataka,Hubli,Slow,120,Tata Power,07-07-2024,6,60.5,4744,16.970639,94.469466
EVCS_05583,Karnataka,Bengaluru,Slow,60,Jio-bp Pulse,13-06-2022,52,53.5,16380,17.446802,85.701195
EVCS_05584,Karnataka,Mysuru,Slow,350,Jio-bp Pulse,08-09-2022,36,67.1,97523,32.276257,76.518659
EVCS_05585,Karnataka,Mysuru,Slow,60,Ather Grid,31-10-2024,58,83.8,24335,31.184101,74.717315
EVCS_05586,Karnataka,Hubli,Fast,30,Govt Utility,25-04-2022,100,46.1,18567,30.122038,80.272138
EVCS_05587,Karnataka,Mysuru,Slow,350,Tata Power,01-06-2024,56,27.6,152265,25.279917,87.967595
EVCS_05588,Karnataka,Mysuru,Fast,60,Tata Power,15-07-2024,61,38.9,25835,24.392097,79.137235
EVCS_05589,Karnataka,Hubli,Slow,180,Tata Power,18-04-2024,32,56.2,32769,18.11769,72.219631
EVCS_05590,Karnataka,Hubli,Slow,30,Statiq,26-11-2022,59,46.8,12274,31.493744,96.615193
EVCS_05591,Karnataka,Bengaluru,Slow,15,Jio-bp Pulse,11-04-2022,59,50.5,4276,11.251104,78.93746
EVCS_05592,Karnataka,Hubli,Fast,120,Statiq,12-03-2023,35,22.2,22448,15.633694,75.560047
EVCS_05593,Karnataka,Mysuru,Slow,30,ChargeZone,27-03-2023,15,63.1,2339,13.140844,81.560132
EVCS_05594,Karnataka,Mysuru,Slow,60,ChargeZone,04-11-2024,11,54,4174,19.160601,93.30991
EVCS_05595,Karnataka,Hubli,Slow,120,Jio-bp Pulse,27-04-2025,59,85.5,54774,9.508646,88.218174
EVCS_05596,Karnataka,Bengaluru,Slow,30,Govt Utility,18-03-2025,9,62.4,1362,9.551789,84.31775
EVCS_05597,Karnataka,Bengaluru,Slow,30,Tata Power,19-05-2023,27,80.8,4002,31.727801,70.666345
EVCS_05598,Karnataka,Mysuru,Slow,180,Ather Grid,09-03-2023,29,82.1,32892,20.467918,94.072298
EVCS_05599,Karnataka,Hubli,Slow,30,Statiq,20-06-2022,59,86.1,10456,28.033429,77.664425
EVCS_05600,Karnataka,Hubli,Slow,30,Jio-bp Pulse,16-12-2022,44,95.1,9588,11.320962,95.930912
EVCS_05601,Karnataka,Bengaluru,Fast,15,Govt Utility,30-05-2024,63,49.5,6474,13.498184,86.048557
EVCS_05602,Karnataka,Bengaluru,Fast,120,Jio-bp Pulse,26-06-2023,56,41.7,47187,27.20609,96.500757
EVCS_05603,Karnataka,Bengaluru,Fast,15,Ather Grid,06-12-2023,40,48.4,3238,11.199545,69.60146
EVCS_05604,Karnataka,Bengaluru,Slow,30,Statiq,24-10-2023,30,95.4,5778,21.06594,73.244852
EVCS_05605,Karnataka,Hubli,Slow,15,Tata Power,03-02-2025,45,55.5,5170,13.293959,77.787984
EVCS_05606,Karnataka,Bengaluru,Slow,60,ChargeZone,28-05-2025,15,32.1,6424,23.645324,85.347376
EVCS_05607,Karnataka,Mysuru,Slow,15,Govt Utility,07-01-2024,17,59.5,1990,32.748187,86.970837
EVCS_05608,Karnataka,Bengaluru,Fast,15,Tata Power,27-07-2024,99,68.6,8529,22.243248,73.797948
EVCS_05609,Karnataka,Bengaluru,Slow,15,Govt Utility,29-03-2024,14,48.1,1522,13.420437,73.448456
EVCS_05610,Karnataka,Bengaluru,Slow,30,Statiq,07-04-2022,13,29.6,2992,18.751967,95.079075
EVCS_05611,Karnataka,Mysuru,Slow,60,ChargeZone,17-04-2022,13,82.1,5830,10.754268,79.946197
EVCS_05612,Karnataka,Hubli,Fast,120,ChargeZone,28-03-2024,66,98,46722,34.710966,90.681228
EVCS_05613,Karnataka,Bengaluru,Slow,120,Ather Grid,04-06-2024,24,62.6,17495,27.512763,88.132642
EVCS_05614,Karnataka,Bengaluru,Fast,15,Ather Grid,04-05-2024,107,41.6,10639,21.852548,78.177547
EVCS_05615,Karnataka,Mysuru,Slow,15,Govt Utility,10-03-2024,44,61,3538,15.498987,96.896267
EVCS_05616,Karnataka,Bengaluru,Fast,15,ChargeZone,13-06-2025,92,36.8,11030,12.027465,95.178308
EVCS_05617,Karnataka,Mysuru,Slow,120,Tata Power,22-12-2023,39,79.5,33219,20.496383,85.891061
EVCS_05618,Karnataka,Mysuru,Fast,60,Govt Utility,24-09-2024,114,71.5,51752,29.034605,93.970497
EVCS_05619,Karnataka,Bengaluru,Slow,120,Govt Utility,23-11-2022,32,57.3,19150,33.439633,94.66964
EVCS_05620,Karnataka,Mysuru,Fast,15,Ather Grid,13-06-2023,70,90.8,7878,26.591093,91.670397
EVCS_05621,Karnataka,Mysuru,Slow,60,Govt Utility,24-05-2024,24,74.9,9188,34.844465,70.176591
EVCS_05622,Karnataka,Hubli,Slow,30,Tata Power,31-05-2023,10,52.2,1987,32.621442,91.853015
EVCS_05623,Karnataka,Hubli,Slow,15,Statiq,04-01-2022,21,67.9,2195,30.586895,76.335581
EVCS_05624,Karnataka,Hubli,Slow,30,Statiq,22-04-2024,21,54.8,4253,13.362481,91.55531
EVCS_05625,Karnataka,Mysuru,Slow,30,Jio-bp Pulse,26-09-2023,26,39.6,4083,22.431248,79.089843
EVCS_05626,Karnataka,Bengaluru,Slow,30,Ather Grid,29-06-2023,31,24.3,6317,8.498555,95.136214
EVCS_05627,Karnataka,Hubli,Fast,30,Govt Utility,15-02-2025,9,71.8,1448,8.044338,87.633171
EVCS_05628,Karnataka,Hubli,Slow,30,Govt Utility,15-09-2023,20,78.1,3008,33.554948,83.563971
EVCS_05629,Karnataka,Bengaluru,Fast,30,Govt Utility,24-10-2022,47,50.3,9766,30.051307,95.660669
EVCS_05630,Karnataka,Hubli,Slow,60,Ather Grid,03-01-2025,14,77.4,5039,34.762252,70.74565
EVCS_05631,Karnataka,Mysuru,Slow,15,Govt Utility,19-05-2024,55,66.6,4806,15.469199,83.262382
EVCS_05632,Karnataka,Mysuru,Slow,30,Statiq,16-05-2025,3,21.2,631,33.022586,85.967395
EVCS_05633,Karnataka,Mysuru,Slow,15,Tata Power,17-04-2023,58,79.3,5352,25.980774,76.613927
EVCS_05634,Karnataka,Bengaluru,Slow,15,ChargeZone,08-09-2023,4,88.6,470,9.748167,92.605883
EVCS_05635,Karnataka,Bengaluru,Slow,30,Govt Utility,20-04-2024,46,88.2,10732,8.874013,89.288158
EVCS_05636,Karnataka,Hubli,Fast,15,Statiq,02-04-2023,89,29.3,8183,9.804454,81.666313
EVCS_05637,Karnataka,Bengaluru,Slow,120,ChargeZone,21-02-2025,32,43.1,20492,11.616259,79.603732
EVCS_05638,Karnataka,Mysuru,Slow,15,Govt Utility,29-09-2024,18,62.1,1486,11.600824,93.950366
EVCS_05639,Karnataka,Mysuru,Slow,15,Govt Utility,30-10-2024,3,60.8,255,33.519849,74.750542
EVCS_05640,Karnataka,Bengaluru,Slow,30,Ather Grid,23-10-2024,41,64.2,8204,34.610788,93.27983
EVCS_05641,Karnataka,Mysuru,Slow,15,Govt Utility,11-11-2023,24,45.1,2782,24.493967,94.389351
EVCS_05642,Karnataka,Hubli,Slow,15,Tata Power,07-01-2022,41,74.4,3867,18.665461,84.464541
EVCS_05643,Karnataka,Mysuru,Slow,30,Jio-bp Pulse,29-03-2023,3,38.2,579,12.49805,84.554381
EVCS_05644,Karnataka,Bengaluru,Fast,350,Jio-bp Pulse,17-09-2024,60,96,155500,26.961689,74.297753
EVCS_05645,Karnataka,Hubli,Fast,120,Ather Grid,22-06-2023,46,64.9,33503,16.609267,82.897703
EVCS_05646,Karnataka,Hubli,Slow,30,Ather Grid,15-06-2025,29,87.1,4720,17.217139,70.317644
EVCS_05647,Karnataka,Mysuru,Slow,15,Statiq,29-03-2022,24,38.4,2271,17.5346,93.044552
EVCS_05648,Karnataka,Hubli,Slow,15,Statiq,06-06-2023,34,39.4,2861,17.686141,85.791814
EVCS_05649,Karnataka,Mysuru,Slow,30,ChargeZone,26-11-2022,9,57.7,1316,34.819734,75.040924
EVCS_05650,Karnataka,Bengaluru,Fast,15,Govt Utility,03-02-2025,105,22.4,11449,14.889972,68.654665
EVCS_05651,Karnataka,Mysuru,Slow,120,Statiq,20-10-2023,15,54.6,14320,10.96155,96.946427
EVCS_05652,Karnataka,Bengaluru,Fast,15,ChargeZone,13-03-2022,107,26.8,11805,16.019619,88.710141
EVCS_05653,Karnataka,Hubli,Slow,15,Ather Grid,31-05-2025,5,23.6,465,19.514738,91.717668
EVCS_05654,Karnataka,Bengaluru,Slow,60,ChargeZone,10-08-2023,26,28.2,9690,12.096809,84.487978
EVCS_05655,Karnataka,Hubli,Fast,30,Govt Utility,28-03-2022,59,62.4,12083,24.32178,78.055978
EVCS_05656,Karnataka,Bengaluru,Fast,60,Ather Grid,01-08-2023,32,47.6,14341,33.792335,78.263448
EVCS_05657,Karnataka,Bengaluru,Slow,15,ChargeZone,05-06-2022,15,96.6,1494,27.494201,91.688662
EVCS_05658,Karnataka,Mysuru,Slow,30,Govt Utility,17-06-2022,25,29,4463,13.239393,76.666154
EVCS_05659,Karnataka,Bengaluru,Slow,30,Govt Utility,21-03-2022,59,87.3,12860,19.161633,71.96764
EVCS_05660,Karnataka,Mysuru,Fast,120,Govt Utility,20-01-2025,57,74.2,45839,9.017266,95.820337
EVCS_05661,Karnataka,Mysuru,Slow,120,Tata Power,11-05-2025,46,45.2,36694,12.039148,68.180275
EVCS_05662,Karnataka,Mysuru,Slow,60,Govt Utility,27-09-2024,40,79.3,12135,27.846079,75.60764
EVCS_05663,Karnataka,Bengaluru,Fast,30,Govt Utility,27-09-2023,36,21.2,7449,9.568885,87.873441
EVCS_05664,Karnataka,Mysuru,Slow,120,Statiq,14-11-2022,17,83.6,14968,25.529344,86.886914
EVCS_05665,Karnataka,Bengaluru,Slow,120,Ather Grid,07-11-2023,17,43,10261,20.878942,77.854881
EVCS_05666,Karnataka,Bengaluru,Slow,120,Ather Grid,03-05-2024,50,30.7,37862,25.61646,95.23389
EVCS_05667,Karnataka,Hubli,Slow,30,Ather Grid,18-02-2022,10,53,1904,13.94788,78.471975
EVCS_05668,Karnataka,Hubli,Slow,180,Govt Utility,13-05-2024,53,44.9,74909,24.986337,83.786748
EVCS_05669,Karnataka,Bengaluru,Fast,30,ChargeZone,10-10-2022,93,50.3,16007,22.354526,80.614957
EVCS_05670,Karnataka,Bengaluru,Slow,30,Govt Utility,27-04-2022,45,67.2,7391,29.005441,90.351842
EVCS_05671,Karnataka,Mysuru,Slow,30,Jio-bp Pulse,06-07-2024,35,26.3,6836,27.203296,82.449186
EVCS_05672,Karnataka,Bengaluru,Slow,30,Statiq,02-03-2023,58,46.6,12027,17.762911,90.769302
EVCS_05673,Karnataka,Bengaluru,Slow,60,Tata Power,08-09-2022,18,94.5,7030,8.114331,70.807771
EVCS_05674,Karnataka,Mysuru,Fast,30,Jio-bp Pulse,12-08-2023,52,31.7,8412,20.514919,89.3108
EVCS_05675,Karnataka,Bengaluru,Slow,15,Govt Utility,25-05-2023,57,37.4,4438,29.568227,76.138795
EVCS_05676,Karnataka,Bengaluru,Fast,15,Govt Utility,22-11-2022,114,83.2,12341,25.164373,78.493349
EVCS_05677,Karnataka,Bengaluru,Fast,30,Govt Utility,16-06-2022,27,75.1,4439,11.170839,90.728123
EVCS_05678,Karnataka,Mysuru,Slow,15,Statiq,05-07-2023,7,80.2,787,34.179307,81.524685
EVCS_05679,Karnataka,Bengaluru,Fast,30,Jio-bp Pulse,28-01-2023,66,52.4,11015,33.112244,87.434269
EVCS_05680,Karnataka,Mysuru,Slow,120,ChargeZone,09-01-2024,17,74.6,11179,22.012722,80.400684
EVCS_05681,Karnataka,Mysuru,Slow,15,Ather Grid,25-06-2023,13,28.8,1156,17.027837,68.175672
EVCS_05682,Karnataka,Hubli,Slow,15,Statiq,07-11-2023,56,47.1,4536,22.934103,93.036524
EVCS_05683,Karnataka,Hubli,Slow,30,Tata Power,29-05-2023,25,45.9,4702,18.940567,92.030475
EVCS_05684,Karnataka,Mysuru,Fast,15,Jio-bp Pulse,16-06-2023,116,75.6,9596,19.022842,81.445027
EVCS_05685,Karnataka,Hubli,Slow,60,Statiq,06-02-2025,32,44.3,10410,19.124871,93.760703
EVCS_05686,Karnataka,Mysuru,Fast,30,Tata Power,10-10-2023,119,68.1,22587,14.529139,74.811266
EVCS_05687,Karnataka,Mysuru,Slow,30,Jio-bp Pulse,17-07-2024,55,69.3,11756,34.855836,81.662286
EVCS_05688,Karnataka,Hubli,Slow,15,Jio-bp Pulse,24-03-2024,5,70,505,12.984394,82.399867
EVCS_05689,Karnataka,Bengaluru,Fast,30,Ather Grid,17-04-2025,94,85.4,17351,23.606636,94.087773
EVCS_05690,Karnataka,Hubli,Slow,120,Jio-bp Pulse,02-12-2022,38,66,30968,8.837625,69.52701
EVCS_05691,Karnataka,Hubli,Slow,120,Statiq,28-03-2025,51,51.7,46764,21.902227,90.76502
EVCS_05692,Karnataka,Mysuru,Slow,15,Jio-bp Pulse,06-03-2024,32,26.6,2480,8.989451,80.446824
EVCS_05693,Karnataka,Hubli,Slow,60,Govt Utility,11-02-2023,48,93.4,20110,8.280886,81.020334
EVCS_05694,Karnataka,Hubli,Slow,15,Statiq,19-10-2023,42,68.7,4440,27.26876,73.028911
EVCS_05695,Karnataka,Mysuru,Fast,30,Tata Power,29-04-2025,14,71.1,2278,23.813102,82.778776
EVCS_05696,Karnataka,Hubli,Slow,60,ChargeZone,26-01-2022,22,91.8,7435,28.208249,72.299254
EVCS_05697,Karnataka,Bengaluru,Slow,60,Govt Utility,28-03-2023,15,49.4,4964,9.308593,96.05281
EVCS_05698,Karnataka,Bengaluru,Fast,15,Jio-bp Pulse,30-05-2022,17,94.2,1911,21.808273,71.13474
EVCS_05699,Karnataka,Hubli,Slow,120,Jio-bp Pulse,22-12-2023,33,92.7,20451,33.269351,81.715766
EVCS_05700,Karnataka,Hubli,Fast,60,Govt Utility,28-02-2025,59,83.4,18682,32.564317,88.176437
EVCS_05701,Karnataka,Bengaluru,Fast,350,Jio-bp Pulse,24-09-2024,55,83,111355,17.787354,75.516742
EVCS_05702,Karnataka,Hubli,Slow,30,Tata Power,05-05-2025,37,38.5,8243,27.836372,74.026573
EVCS_05703,Karnataka,Mysuru,Slow,15,Ather Grid,30-10-2023,7,74.6,740,30.780199,69.085658
EVCS_05704,Karnataka,Mysuru,Fast,30,Jio-bp Pulse,01-07-2024,119,79.7,22452,34.114812,69.696582
EVCS_05705,Karnataka,Hubli,Slow,30,Ather Grid,27-12-2024,39,48.5,6937,27.464374,68.877863
EVCS_05706,Karnataka,Bengaluru,Slow,15,Jio-bp Pulse,22-04-2025,11,26.1,938,15.077368,72.111794
EVCS_05707,Karnataka,Mysuru,Slow,120,Ather Grid,25-10-2024,15,57.1,11843,31.477126,86.364977
EVCS_05708,Karnataka,Bengaluru,Slow,180,Tata Power,16-09-2022,10,31.8,9397,11.675759,73.88786
EVCS_05709,Karnataka,Hubli,Fast,60,ChargeZone,04-09-2023,112,76.8,32609,8.630882,95.432907
EVCS_05710,Karnataka,Hubli,Fast,15,Govt Utility,30-07-2022,43,20.1,4306,30.38197,84.571758
EVCS_05711,Karnataka,Bengaluru,Fast,30,ChargeZone,08-02-2024,16,23.7,3707,15.132679,69.742884
EVCS_05712,Karnataka,Mysuru,Slow,60,Statiq,30-10-2022,20,93.9,9482,34.973911,92.463816
EVCS_05713,Karnataka,Hubli,Slow,30,Ather Grid,06-04-2022,52,29.2,10358,15.526501,79.885193
EVCS_05714,Karnataka,Bengaluru,Slow,15,Jio-bp Pulse,20-11-2024,14,20.2,1664,13.110215,70.493308
EVCS_05715,Karnataka,Mysuru,Fast,60,ChargeZone,27-03-2024,95,72.5,41939,19.89385,94.724308
EVCS_05716,Karnataka,Hubli,Slow,60,Jio-bp Pulse,07-06-2024,7,93.5,2373,28.701677,95.58477
EVCS_05717,Karnataka,Hubli,Slow,15,Govt Utility,02-10-2022,38,87.9,4183,17.844306,80.698519
EVCS_05718,Karnataka,Mysuru,Slow,15,Ather Grid,18-03-2025,53,91.3,4453,25.82239,68.249595
EVCS_05719,Karnataka,Hubli,Fast,30,ChargeZone,17-01-2022,25,57.2,5890,31.402723,70.573603
EVCS_05720,Karnataka,Hubli,Fast,15,Jio-bp Pulse,20-08-2023,112,39,13175,10.274191,83.359133
EVCS_05721,Karnataka,Bengaluru,Slow,30,Statiq,22-12-2022,26,22.5,4780,19.49728,82.099861
EVCS_05722,Karnataka,Hubli,Slow,60,Jio-bp Pulse,27-10-2023,32,25.3,11524,9.609068,93.242844
EVCS_05723,Karnataka,Bengaluru,Fast,30,ChargeZone,08-02-2022,90,32.7,19864,21.828917,87.645872
EVCS_05724,Karnataka,Mysuru,Fast,60,Tata Power,26-01-2024,80,38.7,26035,15.990126,90.592428
EVCS_05725,Karnataka,Bengaluru,Slow,120,Ather Grid,23-02-2023,59,81.3,49246,20.065553,80.05936
EVCS_05726,Karnataka,Bengaluru,Fast,180,Statiq,24-05-2025,43,70.1,44073,10.849378,93.255864
EVCS_05727,Karnataka,Hubli,Slow,60,Statiq,08-12-2024,45,83.7,19431,14.100157,74.272693
EVCS_05728,Karnataka,Hubli,Slow,30,Jio-bp Pulse,08-12-2023,55,21.1,9057,20.158092,84.088173
EVCS_05729,Karnataka,Mysuru,Fast,30,Statiq,04-08-2023,27,40.7,4331,26.421047,72.083437
EVCS_05730,Karnataka,Bengaluru,Slow,30,ChargeZone,02-10-2022,39,38.9,8118,22.239935,86.180458
EVCS_05731,Karnataka,Mysuru,Slow,30,Jio-bp Pulse,28-02-2025,16,68.5,2621,26.858693,83.302807
EVCS_05732,Karnataka,Mysuru,Slow,30,ChargeZone,06-02-2022,53,74,8166,19.680194,96.532501
EVCS_05733,Karnataka,Hubli,Slow,15,Statiq,19-03-2023,3,92,260,18.793627,84.308811
EVCS_05734,Karnataka,Mysuru,Slow,60,Tata Power,09-03-2023,10,96.3,3367,12.293528,92.854585
EVCS_05735,Karnataka,Hubli,Slow,15,Ather Grid,21-10-2023,7,28.2,717,26.690825,78.002287
EVCS_05736,Karnataka,Hubli,Slow,30,Jio-bp Pulse,18-05-2024,30,96.6,5025,30.149449,75.324586
EVCS_05737,Karnataka,Hubli,Slow,15,Govt Utility,26-09-2022,23,59.9,2275,16.901223,81.804866
EVCS_05738,Karnataka,Mysuru,Slow,30,ChargeZone,28-03-2024,21,47.5,4416,18.488229,79.492342
EVCS_05739,Karnataka,Bengaluru,Slow,15,ChargeZone,23-11-2024,33,94.8,3448,28.353746,72.815439
EVCS_05740,Karnataka,Bengaluru,Slow,30,Govt Utility,07-06-2023,27,45.9,4962,28.064209,76.80685
EVCS_05741,Karnataka,Mysuru,Fast,60,Ather Grid,13-11-2024,40,43.8,12485,17.451729,91.735256
EVCS_05742,Karnataka,Hubli,Slow,60,Jio-bp Pulse,08-07-2024,4,25.4,1686,34.68791,80.496719
EVCS_05743,Karnataka,Bengaluru,Fast,120,Govt Utility,04-09-2022,81,40.9,69388,29.606678,91.546805
EVCS_05744,Karnataka,Hubli,Slow,60,Ather Grid,18-02-2023,4,24.6,1813,14.90819,68.632495
EVCS_05745,Karnataka,Bengaluru,Slow,350,ChargeZone,16-03-2022,40,29.4,88445,20.327488,87.085286
EVCS_05746,Karnataka,Hubli,Slow,15,Statiq,30-12-2024,58,95.8,4418,16.448801,90.404752
EVCS_05747,Karnataka,Bengaluru,Fast,120,Tata Power,28-01-2024,25,84,18668,11.42702,90.63885
EVCS_05748,Karnataka,Bengaluru,Fast,30,ChargeZone,21-04-2023,64,24.9,13622,24.699623,80.070723
EVCS_05749,Karnataka,Mysuru,Slow,60,Govt Utility,18-01-2025,37,63.8,12087,13.311928,69.581597
EVCS_05750,Karnataka,Hubli,Slow,180,Tata Power,13-03-2023,24,25,24685,25.852222,88.081548
EVCS_05751,Karnataka,Hubli,Fast,30,Ather Grid,16-08-2023,19,96.3,3596,11.860175,87.032948
EVCS_05752,Karnataka,Bengaluru,Fast,60,ChargeZone,13-03-2025,51,31.6,20106,12.487162,74.964442
EVCS_05753,Karnataka,Mysuru,Slow,120,Jio-bp Pulse,12-08-2022,11,56,7038,9.465171,78.42124
EVCS_05754,Karnataka,Hubli,Fast,30,Jio-bp Pulse,04-09-2024,106,72.3,22037,28.317022,86.47581
EVCS_05755,Karnataka,Bengaluru,Fast,30,Tata Power,18-02-2025,84,86.8,14330,30.049625,78.531858
EVCS_05756,Karnataka,Bengaluru,Slow,60,Jio-bp Pulse,27-12-2024,55,33.4,20693,15.518929,70.090258
EVCS_05757,Karnataka,Bengaluru,Slow,180,Jio-bp Pulse,07-01-2025,15,80.1,13107,31.979795,94.424185
EVCS_05758,Karnataka,Bengaluru,Fast,15,Statiq,18-10-2024,6,96.7,586,28.201907,84.909837
EVCS_05759,Karnataka,Mysuru,Slow,15,Statiq,02-01-2022,25,22.8,2446,16.206346,69.983738
