User_ID,Age,Gender,Daily_Screen_Time(hrs),Sleep_Quality,Stress_Level,Days_Without_Social_Media,Exercise_Frequency_week,Social_Media_Platform,Happiness_Index
U22617,33,Other,1.7,10,3,2,2,YouTube,10
U22618,35,Male,6.8,8,6,4,2,X (Twitter),6
U22619,15,Female,3.3,7,5,6,2,TikTok,9
U22620,28,Male,5.0,6,7,3,5,TikTok,8
U22621,28,Male,7.2,6,6,5,2,YouTube,8
U22622,43,Female,8.1,6,8,4,3,YouTube,10
U22623,36,Male,4.9,7,7,4,4,YouTube,8
U22624,47,Male,7.6,3,9,5,3,YouTube,7
U22625,22,Male,7.6,5,5,5,6,Instagram,7
U22626,26,Male,8.1,6,8,2,2,X (Twitter),9
U22627,40,Female,6.7,5,8,2,1,Instagram,8
U22628,40,Female,7.1,8,6,4,3,LinkedIn,6
U22629,41,Female,3.3,8,7,5,6,LinkedIn,7
U22630,41,Male,7.1,5,7,4,3,YouTube,10
U22631,31,Female,4.9,9,7,6,3,LinkedIn,8
U22632,40,Male,4.1,5,6,1,2,Facebook,10
U22633,41,Female,2.7,9,5,6,6,Instagram,10
U22634,19,Female,7.2,8,7,0,1,Instagram,5
U22635,25,Female,9.3,3,7,3,0,Facebook,6
U22636,29,Female,7.9,6,7,1,2,LinkedIn,8
U22637,43,Male,5.9,7,6,4,4,LinkedIn,9
U22638,33,Female,5.2,5,5,3,2,Facebook,10
U22639,36,Female,4.4,9,7,2,1,YouTube,7
U22640,33,Female,6.8,7,7,5,5,TikTok,7
U22641,50,Male,7.6,6,8,2,5,Instagram,9
U22642,43,Female,6.2,6,10,0,0,LinkedIn,8
U22643,42,Male,4.0,9,7,3,0,TikTok,9
U22644,49,Male,7.3,6,9,2,3,TikTok,8
U22645,50,Female,5.7,6,7,4,1,LinkedIn,8
U22646,32,Male,7.4,6,8,2,2,Facebook,10
U22647,31,Male,3.1,7,7,3,3,Instagram,9
U22648,21,Female,2.7,10,8,2,2,YouTube,9
U22649,28,Male,4.7,5,6,6,0,X (Twitter),10
U22650,43,Male,2.3,8,4,0,3,Facebook,8
U22651,47,Female,4.4,8,5,3,4,YouTube,9
U22652,31,Female,3.3,7,8,2,2,LinkedIn,7
U22653,42,Female,6.1,10,9,1,5,TikTok,7
U22654,18,Female,8.6,7,5,5,4,YouTube,10
U22655,44,Female,5.3,9,7,0,3,Facebook,7
U22656,13,Female,4.2,8,5,4,2,TikTok,8
U22657,37,Female,6.2,4,9,0,3,YouTube,7
U22658,38,Female,4.0,9,5,8,3,X (Twitter),9
U22659,45,Female,5.3,6,10,5,3,X (Twitter),8
U22660,26,Female,4.8,10,7,5,2,LinkedIn,10
U22661,41,Male,7.5,6,10,7,4,LinkedIn,8
U22662,45,Male,2.4,5,5,0,6,Facebook,9
U22663,18,Male,5.5,6,7,2,3,TikTok,6
U22664,39,Male,0.8,10,2,4,1,Facebook,9
U22665,48,Male,8.7,5,8,5,7,Instagram,6
U22666,17,Female,7.1,9,10,7,1,YouTube,8
U22667,33,Female,4.7,6,6,5,2,X (Twitter),7
U22668,41,Male,6.5,6,5,5,6,YouTube,10
U22669,45,Male,5.1,4,9,3,3,Instagram,6
U22670,51,Male,7.8,5,9,6,2,Facebook,7
U22671,35,Female,6.7,5,7,5,0,Facebook,9
U22672,21,Other,6.7,5,10,7,1,LinkedIn,10
U22673,43,Female,6.0,6,5,3,1,LinkedIn,6
U22674,29,Male,5.3,6,6,0,3,X (Twitter),7
U22675,48,Male,9.2,6,6,4,3,LinkedIn,7
U22676,27,Female,2.8,9,7,6,2,LinkedIn,9
U22677,17,Female,8.6,6,6,3,4,YouTube,10
U22678,21,Female,2.7,10,7,6,1,YouTube,8
U22679,16,Female,5.5,6,8,3,4,TikTok,10
U22680,21,Male,5.5,8,7,6,5,Instagram,10
U22681,33,Female,4.2,7,6,0,2,X (Twitter),8
U22682,18,Female,4.2,7,4,2,1,X (Twitter),10
U22683,25,Female,5.4,5,8,2,3,LinkedIn,7
U22684,36,Male,7.0,3,10,5,1,LinkedIn,8
U22685,47,Female,3.3,8,2,3,4,LinkedIn,10
U22686,48,Male,6.4,4,5,6,2,YouTube,8
U22687,34,Male,9.0,4,7,3,5,X (Twitter),6
U22688,24,Male,5.1,6,5,5,3,X (Twitter),10
U22689,45,Female,7.2,7,8,4,4,X (Twitter),9
U22690,16,Male,8.9,5,9,0,1,YouTube,6
U22691,42,Male,3.2,7,5,5,4,TikTok,10
U22692,38,Female,4.5,8,6,6,2,YouTube,9
U22693,21,Male,5.3,4,7,3,3,TikTok,7
U22694,29,Female,3.6,7,4,1,2,YouTube,9
U22695,30,Female,6.4,5,9,2,2,YouTube,8
U22696,31,Female,4.9,10,3,0,4,LinkedIn,10
U22697,36,Female,7.2,3,9,1,4,Facebook,10
U22698,37,Female,0.9,8,3,4,0,Facebook,10
U22699,33,Male,5.1,7,8,2,5,YouTube,8
U22700,45,Female,6.9,5,8,3,3,LinkedIn,9
U22701,21,Female,2.3,8,7,3,2,LinkedIn,10
U22702,43,Male,6.6,10,7,3,3,Facebook,10
U22703,38,Female,2.6,4,5,4,2,X (Twitter),9
U22704,42,Female,5.9,5,5,2,1,LinkedIn,5
U22705,16,Male,7.4,5,10,3,2,YouTube,5
U22706,22,Female,7.0,5,7,6,0,X (Twitter),5
U22707,21,Male,4.9,6,7,2,2,Instagram,6
U22708,47,Male,6.2,5,9,2,5,Instagram,7
U22709,46,Female,1.1,7,3,3,1,X (Twitter),10
U22710,43,Male,6.2,5,10,0,0,X (Twitter),6
U22711,27,Male,5.3,5,7,3,4,TikTok,8
U22712,45,Male,6.6,7,7,4,2,LinkedIn,9
U22713,45,Female,6.5,5,5,2,1,LinkedIn,8
U22714,46,Female,3.4,9,5,1,1,Instagram,8
U22715,22,Other,7.0,4,8,6,0,LinkedIn,7
U22716,34,Male,3.6,7,4,5,0,X (Twitter),10
U22717,44,Female,6.5,10,4,4,1,Instagram,10
U22718,18,Male,1.6,10,5,1,2,X (Twitter),10
U22719,23,Other,9.7,6,6,2,2,YouTube,6
U22720,38,Male,2.8,9,6,1,4,TikTok,9
U22721,40,Male,6.5,5,9,5,4,TikTok,6
U22722,22,Male,5.3,7,6,5,3,TikTok,10
U22723,44,Female,7.1,7,10,5,3,YouTube,7
U22724,18,Female,3.5,5,4,4,3,LinkedIn,7
U22725,24,Male,4.3,5,9,6,5,Facebook,8
U22726,44,Male,6.3,8,4,3,3,Facebook,10
U22727,38,Female,3.4,7,7,6,1,Instagram,10
U22728,19,Female,7.5,5,9,1,2,Instagram,6
U22729,26,Female,4.9,10,4,4,2,LinkedIn,10
U22730,29,Male,5.2,7,5,2,3,TikTok,9
U22731,22,Male,5.4,7,8,3,1,LinkedIn,9
U22732,38,Male,6.7,8,7,2,3,Instagram,8
U22733,36,Female,7.1,5,8,6,0,LinkedIn,9
U22734,20,Male,2.0,5,5,7,0,TikTok,8
U22735,41,Male,6.3,5,8,0,3,LinkedIn,6
U22736,33,Female,7.9,2,8,1,3,Facebook,8
U22737,28,Female,3.3,6,5,5,1,LinkedIn,7
U22738,22,Female,8.2,7,9,5,0,TikTok,7
U22739,46,Male,3.0,5,6,0,3,Instagram,10
U22740,34,Male,5.5,6,6,4,0,Facebook,10
U22741,34,Male,8.9,5,7,4,1,X (Twitter),7
U22742,50,Female,7.3,5,7,5,2,X (Twitter),9
U22743,28,Male,6.8,5,6,3,5,YouTube,9
U22744,42,Female,4.6,6,6,2,3,LinkedIn,10
U22745,47,Male,7.2,6,7,4,3,TikTok,8
U22746,20,Male,4.2,7,5,3,2,X (Twitter),8
U22747,47,Female,6.4,7,8,5,2,Facebook,6
U22748,40,Male,4.1,9,6,1,3,TikTok,10
U22749,42,Male,2.8,8,5,5,0,LinkedIn,10
U22750,44,Female,4.0,9,4,5,6,Instagram,8
U22751,22,Female,6.1,6,8,2,4,Instagram,8
U22752,27,Male,1.6,9,4,3,2,Instagram,10
U22753,41,Male,1.4,8,6,2,4,YouTube,10
U22754,50,Male,6.7,7,10,1,1,LinkedIn,9
U22755,35,Female,4.8,9,6,3,3,YouTube,8
U22756,39,Male,5.5,8,7,2,1,Facebook,10
U22757,28,Male,3.1,10,1,3,5,Instagram,10
U22758,51,Male,3.4,8,3,3,0,TikTok,10
U22759,34,Male,7.1,5,10,4,0,X (Twitter),7
U22760,33,Female,4.9,3,7,1,3,LinkedIn,4
U22761,33,Male,4.9,7,9,1,1,TikTok,10
U22762,17,Male,9.2,6,9,9,4,TikTok,2
U22763,33,Female,6.6,5,7,6,0,X (Twitter),7
U22764,21,Male,1.3,9,3,0,2,TikTok,10
U22765,35,Male,4.0,7,5,5,5,LinkedIn,10
U22766,46,Female,2.6,9,6,3,4,YouTube,9
U22767,46,Male,5.9,5,6,0,4,LinkedIn,6
U22768,48,Male,6.0,8,5,1,3,TikTok,10
U22769,31,Male,4.8,6,7,7,0,Facebook,8
U22770,47,Male,5.5,4,7,2,3,Instagram,8
U22771,27,Female,5.4,5,7,1,3,LinkedIn,7
U22772,37,Female,7.0,5,5,4,0,Instagram,10
U22773,36,Female,4.9,9,7,4,6,LinkedIn,9
U22774,22,Female,8.8,4,10,0,3,Instagram,5
U22775,28,Male,5.8,9,8,2,0,X (Twitter),10
U22776,15,Male,4.5,8,6,3,1,Instagram,9
U22777,27,Female,4.9,6,8,4,0,TikTok,10
U22778,33,Male,8.3,5,9,6,3,X (Twitter),7
U22779,37,Male,4.0,8,7,6,3,LinkedIn,9
U22780,15,Male,6.6,5,7,3,3,YouTube,4
U22781,27,Male,5.5,8,7,3,2,Facebook,10
U22782,37,Male,7.5,4,6,5,2,TikTok,10
U22783,25,Female,4.8,8,7,5,7,LinkedIn,6
U22784,39,Female,3.8,8,3,4,4,YouTube,10
U22785,17,Female,9.9,4,9,2,3,YouTube,4
U22786,49,Male,5.8,5,8,1,3,LinkedIn,8
U22787,24,Female,6.7,3,7,2,5,Instagram,9
U22788,35,Male,4.3,7,3,3,0,X (Twitter),10
U22789,17,Female,5.6,5,6,7,0,X (Twitter),6
U22790,17,Other,4.8,6,6,5,3,TikTok,6
U22791,17,Male,5.9,6,7,4,3,X (Twitter),9
U22792,27,Male,5.3,5,4,0,0,LinkedIn,10
U22793,49,Male,6.6,6,7,3,3,LinkedIn,10
U22794,25,Female,7.3,3,9,1,2,Facebook,8
U22795,44,Female,6.0,6,6,0,6,Facebook,7
U22796,46,Female,5.4,6,9,5,3,X (Twitter),7
U22797,30,Male,6.6,5,9,6,3,Facebook,6
U22798,23,Male,6.2,8,8,1,3,X (Twitter),7
U22799,36,Female,3.8,8,6,3,4,LinkedIn,10
U22800,47,Female,1.9,8,5,4,5,TikTok,10
U22801,35,Female,6.5,5,9,3,1,X (Twitter),8
U22802,41,Female,6.1,6,7,3,2,TikTok,9
U22803,33,Male,8.7,5,7,3,0,X (Twitter),7
U22804,20,Female,4.1,7,5,5,2,YouTube,7
U22805,31,Female,5.8,8,4,3,5,Instagram,10
U22806,28,Male,3.8,7,5,2,4,TikTok,7
U22807,17,Male,9.9,6,9,6,4,TikTok,5
U22808,49,Female,10.4,4,8,4,0,LinkedIn,5
U22809,31,Male,5.5,5,6,3,6,X (Twitter),7
U22810,32,Female,7.8,5,4,4,1,Facebook,8
U22811,27,Female,5.1,6,5,2,2,TikTok,10
U22812,38,Female,1.8,10,5,5,6,LinkedIn,10
U22813,28,Male,3.5,6,4,0,5,YouTube,9
U22814,23,Female,6.1,5,10,5,1,TikTok,5
U22815,20,Female,3.9,7,6,2,1,X (Twitter),10
U22816,34,Female,4.2,5,7,5,3,TikTok,6
U22817,47,Male,4.9,6,7,4,0,Facebook,10
U22818,37,Other,3.9,8,3,2,4,X (Twitter),7
U22819,34,Female,6.7,4,9,1,2,LinkedIn,4
U22820,29,Female,4.1,6,8,0,0,LinkedIn,8
U22821,20,Female,7.2,5,6,2,3,YouTube,8
U22822,48,Male,6.4,6,8,3,4,Instagram,6
U22823,27,Male,7.7,5,7,4,2,YouTube,8
U22824,40,Male,5.2,6,7,2,1,LinkedIn,6
U22825,42,Female,9.0,4,6,0,3,Instagram,7
U22826,37,Female,4.6,5,7,3,1,TikTok,9
U22827,44,Female,5.5,9,9,1,4,Facebook,7
U22828,47,Male,6.2,4,8,3,0,YouTube,7
U22829,16,Other,6.6,6,7,0,3,Instagram,8
U22830,16,Male,3.8,10,7,6,1,X (Twitter),10
U22831,17,Male,3.3,8,4,7,1,YouTube,9
U22832,18,Male,2.2,8,4,1,2,X (Twitter),9
U22833,39,Female,5.2,8,4,7,5,LinkedIn,9
U22834,36,Male,5.6,9,9,6,5,Instagram,8
U22835,45,Female,8.3,5,6,5,6,YouTube,4
U22836,32,Male,6.9,6,7,2,0,X (Twitter),8
U22837,15,Male,3.8,10,5,5,1,X (Twitter),9
U22838,20,Female,4.2,7,5,5,5,LinkedIn,10
U22839,37,Female,8.0,4,8,5,1,LinkedIn,8
U22840,41,Female,3.7,6,7,3,4,LinkedIn,6
U22841,47,Male,4.6,6,6,3,6,Instagram,9
U22842,41,Male,8.9,4,8,3,2,X (Twitter),6
U22843,45,Male,7.3,7,10,1,6,TikTok,5
U22844,48,Male,7.0,4,5,4,2,LinkedIn,8
U22845,47,Male,5.5,6,7,3,2,X (Twitter),9
U22846,45,Female,6.2,6,9,1,3,YouTube,7
U22847,31,Female,5.6,7,5,2,4,LinkedIn,9
U22848,28,Female,5.6,3,9,4,2,YouTube,7
U22849,21,Male,6.3,8,8,2,6,Instagram,8
U22850,31,Female,4.6,5,5,1,7,YouTube,9
U22851,25,Male,3.6,6,5,5,1,X (Twitter),8
U22852,17,Male,7.1,6,6,0,3,YouTube,6
U22853,17,Female,9.1,7,8,3,3,X (Twitter),6
U22854,19,Male,5.9,5,7,4,2,TikTok,8
U22855,40,Female,5.9,5,9,1,3,Facebook,6
U22856,36,Female,5.5,7,6,5,2,Instagram,10
U22857,31,Female,6.3,4,10,2,0,X (Twitter),9
U22858,17,Female,7.2,10,5,6,3,Facebook,10
U22859,35,Male,5.2,7,8,4,5,TikTok,7
U22860,24,Female,8.0,5,7,3,0,TikTok,6
U22861,38,Male,6.6,5,6,4,5,Facebook,9
U22862,49,Male,5.7,9,6,6,0,Facebook,9
U22863,43,Female,5.7,4,7,2,2,LinkedIn,7
U22864,16,Female,4.3,8,4,4,0,X (Twitter),9
U22865,24,Male,3.8,9,3,5,3,Facebook,8
U22866,29,Female,0.5,8,3,4,7,TikTok,10
U22867,37,Female,4.0,6,6,6,5,Facebook,10
U22868,35,Female,5.9,4,7,2,3,Facebook,10
U22869,22,Female,4.0,7,5,2,5,X (Twitter),8
U22870,32,Female,6.3,7,7,0,4,LinkedIn,7
U22871,42,Female,7.7,3,8,0,0,LinkedIn,7
U22872,27,Male,4.6,8,5,3,4,LinkedIn,10
U22873,21,Male,4.0,6,6,0,2,Instagram,9
U22874,18,Male,8.0,5,7,1,0,LinkedIn,8
U22875,40,Female,1.4,8,5,7,5,LinkedIn,10
U22876,31,Female,5.8,5,7,1,1,TikTok,6
U22877,47,Male,6.9,5,6,7,1,YouTube,7
U22878,29,Female,7.0,7,8,2,1,YouTube,8
U22879,24,Male,3.1,10,5,3,0,YouTube,10
U22880,48,Female,7.1,4,7,6,1,LinkedIn,6
U22881,25,Female,6.2,5,7,3,3,Instagram,10
U22882,38,Male,6.1,7,7,1,1,TikTok,7
U22883,30,Female,6.5,6,7,7,4,Facebook,9
U22884,16,Female,4.3,8,6,2,4,TikTok,10
U22885,47,Male,2.9,6,7,5,1,TikTok,10
U22886,31,Female,5.3,5,9,5,0,YouTube,10
U22887,23,Female,7.0,5,10,0,1,Facebook,6
U22888,38,Female,5.3,6,6,3,3,TikTok,10
U22889,39,Female,5.5,6,9,3,2,TikTok,9
U22890,44,Female,6.6,8,5,3,0,Instagram,10
U22891,47,Female,6.9,7,1,1,2,Instagram,10
U22892,19,Male,7.4,6,8,3,2,LinkedIn,7
U22893,30,Female,3.2,7,4,4,2,LinkedIn,10
U22894,29,Female,6.5,6,9,2,2,YouTube,8
U22895,26,Male,13.2,1,10,3,3,X (Twitter),5
U22896,47,Male,7.3,9,7,5,0,LinkedIn,8
U22897,18,Female,5.3,5,8,3,3,X (Twitter),9
U22898,38,Male,5.7,7,6,1,1,TikTok,9
U22899,48,Male,4.1,8,4,2,0,TikTok,10
U22900,16,Female,9.5,4,9,5,1,LinkedIn,5
U22901,46,Female,6.6,5,7,2,0,Facebook,7
U22902,38,Female,5.4,7,6,0,0,Instagram,10
U22903,20,Female,6.0,4,7,4,0,X (Twitter),5
U22904,25,Female,6.3,4,8,3,5,Instagram,7
U22905,48,Female,5.5,6,8,4,5,X (Twitter),7
U22906,46,Male,3.7,7,5,5,0,YouTube,7
U22907,20,Male,1.8,8,6,3,1,TikTok,10
U22908,40,Other,8.8,9,10,0,1,LinkedIn,8
U22909,45,Female,7.9,3,8,1,2,YouTube,3
U22910,20,Female,8.1,5,8,3,0,X (Twitter),7
U22911,44,Male,5.5,10,7,0,1,TikTok,9
U22912,23,Female,7.6,3,9,5,1,Facebook,6
U22913,34,Male,7.4,5,8,1,1,TikTok,10
U22914,31,Female,6.3,8,9,3,5,LinkedIn,9
U22915,47,Female,3.5,6,7,0,6,Instagram,9
U22916,48,Female,2.7,7,4,3,4,LinkedIn,9
U22917,15,Male,5.3,7,5,6,0,YouTube,7
U22918,37,Female,6.1,10,6,3,2,YouTube,10
U22919,46,Male,5.4,8,7,4,3,LinkedIn,6
U22920,42,Other,3.7,7,7,1,4,YouTube,9
U22921,29,Female,3.2,6,5,0,5,YouTube,10
U22922,15,Male,3.0,8,4,3,2,YouTube,9
U22923,19,Female,4.9,5,7,1,2,YouTube,8
U22924,33,Male,9.9,1,10,2,3,Instagram,4
U22925,20,Female,1.3,10,5,6,5,X (Twitter),10
U22926,40,Male,4.4,7,4,0,1,YouTube,9
U22927,39,Female,5.3,6,7,1,0,Instagram,10
U22928,37,Other,5.2,5,6,4,1,Instagram,7
U22929,29,Female,2.0,7,4,3,5,TikTok,9
U22930,43,Female,5.3,9,6,3,2,TikTok,8
U22931,41,Male,4.5,6,6,5,1,X (Twitter),8
U22932,32,Male,9.3,5,8,3,0,X (Twitter),7
U22933,25,Male,5.9,7,4,3,1,LinkedIn,8
U22934,26,Other,7.8,5,10,6,6,TikTok,6
U22935,48,Female,5.3,8,6,4,3,Facebook,10
U22936,31,Male,4.0,8,6,5,1,Instagram,9
U22937,48,Male,5.3,4,9,4,0,Instagram,7
U22938,16,Female,7.3,5,4,5,0,Facebook,9
U22939,49,Male,4.9,7,4,6,0,Instagram,8
U22940,39,Male,3.8,7,6,10,3,LinkedIn,10
U22941,38,Male,9.5,3,9,2,6,LinkedIn,6
U22942,27,Female,4.8,6,7,4,2,Facebook,8
U22943,34,Female,5.8,7,6,6,1,YouTube,9
U22944,25,Female,5.1,8,7,4,2,TikTok,7
U22945,39,Male,4.0,6,5,3,0,TikTok,9
U22946,41,Male,6.7,5,6,10,5,LinkedIn,7
U22947,18,Female,5.6,8,2,3,0,X (Twitter),10
U22948,45,Female,4.2,6,6,3,0,LinkedIn,4
U22949,44,Female,4.6,6,8,0,4,Facebook,9
U22950,16,Female,8.3,5,7,3,6,X (Twitter),9
U22951,41,Female,5.9,4,9,3,3,Instagram,9
U22952,29,Male,5.0,3,9,5,2,TikTok,5
U22953,47,Female,1.5,9,4,6,3,X (Twitter),9
U22954,27,Other,4.1,10,7,3,4,X (Twitter),10
U22955,45,Male,6.9,6,10,3,0,TikTok,4
U22956,42,Female,7.3,8,6,3,3,LinkedIn,8
U22957,45,Male,6.4,8,5,2,3,X (Twitter),10
U22958,38,Male,1.4,10,7,0,3,TikTok,8
U22959,37,Male,6.0,6,10,3,4,Instagram,10
U22960,20,Female,3.2,7,5,2,0,Instagram,6
U22961,23,Male,5.0,4,8,5,2,X (Twitter),10
U22962,39,Male,6.6,7,7,1,0,LinkedIn,8
U22963,44,Male,3.6,8,5,4,2,LinkedIn,10
U22964,48,Female,6.8,6,5,6,4,TikTok,7
U22965,46,Female,4.2,8,5,1,3,Facebook,10
U22966,23,Male,2.8,9,5,1,3,Instagram,10
U22967,23,Female,7.1,5,7,1,2,LinkedIn,9
U22968,41,Male,9.2,5,5,7,2,Instagram,7
U22969,41,Male,2.6,8,4,3,1,TikTok,9
U22970,41,Male,9.7,4,9,3,2,X (Twitter),6
U22971,27,Female,6.4,4,6,4,2,Facebook,6
U22972,39,Female,3.7,9,7,5,1,X (Twitter),10
U22973,43,Male,4.9,5,6,5,4,LinkedIn,9
U22974,28,Female,9.1,6,8,2,1,Facebook,6
U22975,19,Female,7.5,5,10,1,6,X (Twitter),6
U22976,23,Other,8.0,4,10,5,0,LinkedIn,7
U22977,24,Female,7.2,7,7,0,3,TikTok,8
U22978,16,Female,4.0,8,4,7,2,Facebook,10
U22979,29,Female,4.0,9,4,3,3,LinkedIn,9
U22980,14,Male,2.7,9,6,5,0,X (Twitter),8
U22981,36,Female,2.1,10,3,1,0,Facebook,10
U22982,17,Female,5.3,7,7,4,2,TikTok,9
U22983,40,Male,7.0,6,10,2,4,LinkedIn,6
U22984,36,Female,9.5,2,10,2,2,Facebook,3
U22985,28,Male,6.2,8,8,6,2,TikTok,9
U22986,47,Other,3.3,6,4,2,4,YouTube,9
U22987,42,Male,6.4,6,8,3,3,LinkedIn,9
U22988,47,Female,6.5,6,6,5,2,TikTok,7
U22989,21,Male,7.1,4,7,5,0,YouTube,5
U22990,46,Male,3.8,8,4,1,0,X (Twitter),9
U22991,17,Other,2.0,9,2,1,2,X (Twitter),10
U22992,31,Male,8.0,3,10,0,3,Instagram,4
U22993,26,Male,6.5,6,4,2,2,X (Twitter),9
U22994,29,Female,3.1,5,5,2,2,YouTube,9
U22995,41,Female,5.4,5,5,6,4,LinkedIn,8
U22996,40,Male,5.3,6,4,4,3,YouTube,10
U22997,32,Female,5.9,5,10,2,1,X (Twitter),9
U22998,36,Female,1.0,8,8,3,3,LinkedIn,10
U22999,15,Other,3.7,9,2,4,2,X (Twitter),10
U23000,43,Female,5.1,5,7,0,3,Instagram,8
U23001,48,Male,8.3,6,8,4,4,Instagram,5
U23002,28,Female,7.9,6,7,4,3,Facebook,6
U23003,37,Male,5.6,8,9,4,4,X (Twitter),7
U23004,44,Female,6.8,5,6,4,2,Instagram,7
U23005,16,Female,5.4,9,6,7,2,Facebook,10
U23006,23,Female,7.1,6,7,3,3,TikTok,6
U23007,24,Male,4.5,8,6,0,1,Facebook,10
U23008,33,Female,5.3,7,7,4,2,Facebook,8
U23009,30,Female,7.3,3,10,1,1,X (Twitter),8
U23010,48,Female,9.4,4,10,3,2,LinkedIn,10
U23011,19,Male,3.1,7,5,1,1,LinkedIn,10
U23012,36,Male,7.3,8,7,6,3,TikTok,9
U23013,43,Female,5.1,6,5,3,3,LinkedIn,6
U23014,14,Male,3.1,10,4,5,1,X (Twitter),9
U23015,21,Male,3.9,7,6,3,2,X (Twitter),9
U23016,35,Female,5.1,8,5,5,0,Instagram,10
U23017,46,Male,3.0,8,7,6,1,Instagram,10
U23018,41,Male,6.8,8,5,5,0,X (Twitter),9
U23019,38,Female,1.9,9,5,4,4,LinkedIn,10
U23020,48,Male,5.2,7,7,1,3,Instagram,8
U23021,45,Male,6.8,7,7,5,3,X (Twitter),9
U23022,26,Female,10.2,4,9,3,1,Facebook,7
U23023,29,Female,5.1,6,9,1,1,YouTube,9
U23024,33,Other,4.2,8,6,4,0,X (Twitter),10
U23025,22,Male,8.9,4,6,4,1,X (Twitter),10
U23026,39,Female,3.4,9,8,5,2,X (Twitter),9
U23027,32,Female,6.2,4,7,0,2,TikTok,5
U23028,26,Female,3.2,10,8,4,2,LinkedIn,8
U23029,19,Male,6.9,6,7,2,3,Facebook,9
U23030,35,Female,7.6,4,8,0,5,Facebook,5
U23031,29,Male,5.1,7,6,0,6,YouTube,6
U23032,37,Female,5.8,7,6,4,1,Instagram,9
U23033,39,Female,2.8,5,6,5,3,X (Twitter),10
U23034,37,Female,1.2,8,5,5,0,Facebook,10
U23035,28,Male,3.6,6,5,4,3,YouTube,10
U23036,38,Female,2.4,5,5,3,2,Facebook,8
U23037,42,Male,4.9,6,4,5,6,YouTube,10
U23038,33,Female,4.5,7,6,1,0,X (Twitter),8
U23039,37,Female,4.2,4,3,1,1,Facebook,10
U23040,22,Female,5.5,6,4,2,0,LinkedIn,9
U23041,29,Male,5.4,6,7,2,5,TikTok,8
U23042,43,Male,5.1,8,6,2,5,LinkedIn,9
U23043,28,Male,8.7,3,7,3,2,Instagram,8
U23044,31,Male,8.2,6,7,4,1,X (Twitter),10
U23045,19,Male,7.8,5,9,6,1,X (Twitter),8
U23046,17,Female,3.6,8,5,4,5,LinkedIn,8
U23047,23,Female,7.4,6,7,0,2,TikTok,8
U23048,32,Female,4.9,5,8,0,5,Instagram,8
U23049,42,Male,4.1,8,4,6,1,TikTok,9
U23050,18,Male,8.5,6,8,5,2,X (Twitter),9
U23051,38,Male,4.4,7,7,1,0,YouTube,9
U23052,38,Female,6.6,4,5,2,6,Instagram,8
U23053,29,Male,5.0,6,7,2,3,TikTok,10
U23054,30,Male,4.5,6,8,5,1,Instagram,6
U23055,26,Female,6.7,3,8,4,4,Facebook,4
U23056,40,Female,4.7,6,5,5,0,Instagram,10
U23057,23,Other,7.3,7,9,5,1,LinkedIn,8
U23058,17,Male,2.3,10,3,3,1,LinkedIn,9
U23059,37,Male,7.8,6,9,4,0,LinkedIn,8
U23060,22,Male,7.6,6,6,6,5,Instagram,8
U23061,19,Female,6.7,5,9,2,1,X (Twitter),6
U23062,22,Male,4.7,9,7,6,1,TikTok,10
U23063,41,Male,5.2,8,6,3,1,X (Twitter),7
U23064,48,Female,9.4,4,9,3,2,LinkedIn,9
U23065,50,Male,4.9,5,8,7,2,YouTube,6
U23066,38,Female,5.3,9,6,4,1,YouTube,8
U23067,29,Male,7.2,8,6,2,0,X (Twitter),9
U23068,42,Male,2.5,5,2,5,2,TikTok,10
U23069,29,Female,4.1,8,5,3,3,LinkedIn,9
U23070,39,Female,3.4,7,6,5,3,YouTube,10
U23071,19,Female,4.1,6,5,1,4,X (Twitter),10
U23072,45,Male,3.1,6,5,4,4,Facebook,9
U23073,39,Male,4.4,8,5,1,1,YouTube,9
U23074,23,Female,1.8,8,2,3,6,TikTok,10
U23075,35,Female,2.5,8,3,5,0,Facebook,9
U23076,27,Other,4.3,8,6,5,5,X (Twitter),8
U23077,41,Male,4.7,5,8,0,3,Instagram,10
U23078,20,Female,7.0,4,8,5,0,X (Twitter),5
U23079,30,Male,5.5,6,8,5,0,Facebook,8
U23080,26,Male,4.5,7,7,1,4,TikTok,10
U23081,15,Female,5.1,7,5,0,2,X (Twitter),7
U23082,38,Female,2.0,7,5,4,5,Facebook,10
U23083,47,Female,5.4,6,7,1,1,Facebook,9
U23084,25,Female,1.9,10,2,5,4,X (Twitter),10
U23085,45,Male,3.9,9,5,3,0,TikTok,9
U23086,38,Other,3.4,9,4,2,3,X (Twitter),10
U23087,44,Male,4.1,9,7,6,3,Instagram,10
U23088,45,Female,6.2,2,7,3,3,X (Twitter),7
U23089,34,Male,7.1,6,6,5,3,X (Twitter),7
U23090,18,Male,4.6,5,7,3,1,X (Twitter),5
U23091,36,Male,4.7,6,10,2,7,TikTok,7
U23092,36,Male,5.8,6,6,4,3,TikTok,8
U23093,42,Male,6.6,5,8,2,2,LinkedIn,8
U23094,19,Male,1.6,10,4,4,0,TikTok,9
U23095,18,Male,3.8,10,7,4,1,X (Twitter),9
U23096,23,Female,5.4,7,7,0,0,YouTube,8
U23097,32,Female,6.4,4,5,7,0,Facebook,7
U23098,14,Female,9.3,6,9,6,0,Facebook,8
